observation_id,date,year,month,season,location_x,location_y,true_stability,observed_stability,measurement_error,observer_id,observer_name,observer_experience,instrument_type,weather_conditions,days_since_last_survey,drift_detected,drift_direction,drift_magnitude_m,confidence_rating,notes
OBS0535,1859-07-25,1859,7,summer,60.37,66.71,0.149,0.0,-0.1492,MAP010,Pennick Harvor,7,measuring_rod,rain,120,True,N,2.7,0.21,"Ground feels unsafe, densmuck visible; rain affecting measurements; boundary appears to have shifted since last survey"
OBS0536,1859-07-13,1859,7,summer,44.06,79.45,1.0,0.995,-0.0046,MAP004,The Pickbox Man,35,theodolite,clear,150,True,N,4.2,0.87,"Solid ground, safe for building; boundary appears to have shifted since last survey"
OBS0537,1859-08-07,1859,8,summer,77.31,51.2,0.583,0.615,0.0318,MAP004,The Pickbox Man,35,theodolite,clear,2435,True,W,2.4,0.9,Mostly firm ground with soft patches; boundary appears to have shifted since last survey
OBS0538,1859-08-24,1859,8,summer,74.32,78.26,1.0,1.0,-0.0002,MAP009,Marga Denside,18,theodolite,clear,515,False,none,0.0,0.74,"Solid ground, safe for building"
OBS0539,1859-08-03,1859,8,summer,45.91,70.76,0.456,0.497,0.0412,MAP011,Old Tunney,40,theodolite,overcast,1245,True,N,2.5,0.72,"Transition zone, patchy stability; boundary appears to have shifted since last survey"
OBS0540,1859-08-22,1859,8,summer,63.96,47.15,0.0,0.131,0.1308,MAP007,Sister Kalma,12,theodolite,rain,820,False,none,0.0,0.34,"Ground feels unsafe, densmuck visible; rain affecting measurements"
OBS0541,1859-08-27,1859,8,summer,31.69,65.44,0.222,0.172,-0.05,MAP004,The Pickbox Man,35,theodolite,clear,2675,False,none,0.0,0.85,"Ground feels unsafe, densmuck visible"
OBS0542,1859-08-07,1859,8,summer,60.27,66.55,0.125,0.259,0.1344,MAP007,Sister Kalma,12,theodolite,fog,1125,True,S,1.7,0.26,"Soft ground, footprints sink deep; visibility poor; boundary appears to have shifted since last survey"
OBS0543,1859-09-14,1859,9,autumn,33.96,34.09,0.366,0.395,0.0295,MAP011,Old Tunney,40,theodolite,clear,365,False,none,0.0,0.95,"Soft ground, footprints sink deep"
OBS0544,1859-09-23,1859,9,autumn,55.2,23.15,0.487,0.469,-0.0177,MAP004,The Pickbox Man,35,theodolite,rain,3560,True,N,4.4,0.45,"Transition zone, patchy stability; rain affecting measurements; boundary appears to have shifted since last survey"
OBS0545,1859-09-18,1859,9,autumn,27.41,48.73,0.483,0.425,-0.0588,MAP004,The Pickbox Man,35,theodolite,clear,970,True,W,1.2,0.84,"Transition zone, patchy stability; boundary appears to have shifted since last survey"
OBS0546,1859-09-19,1859,9,autumn,14.56,56.01,1.0,1.0,0.0,MAP010,Pennick Harvor,7,measuring_rod,fog,275,False,none,0.0,0.17,"Solid ground, safe for building; visibility poor"
OBS0547,1859-09-15,1859,9,autumn,74.57,39.57,0.822,0.746,-0.0758,MAP009,Marga Denside,18,theodolite,fog,605,False,none,0.0,0.2,Mostly firm ground with soft patches; visibility poor
OBS0548,1859-10-13,1859,10,autumn,50.8,22.09,0.592,0.531,-0.0607,MAP015,Missus Hollow,28,theodolite,overcast,1035,False,none,0.0,0.65,"Transition zone, patchy stability"
OBS0549,1859-11-06,1859,11,autumn,41.98,31.42,0.2,0.17,-0.0305,MAP011,Old Tunney,40,theodolite,clear,2220,True,N,3.7,0.9,"Ground feels unsafe, densmuck visible; boundary appears to have shifted since last survey"
OBS0550,1859-11-24,1859,11,autumn,65.4,32.87,0.492,0.448,-0.0444,MAP007,Sister Kalma,12,theodolite,clear,1975,True,N,6.6,0.69,"Transition zone, patchy stability; boundary appears to have shifted since last survey"
OBS0551,1859-12-03,1859,12,winter,42.08,65.38,0.105,0.015,-0.0904,MAP003,Corra Venst,15,theodolite,rain,1425,False,none,0.0,0.35,"Ground feels unsafe, densmuck visible; rain affecting measurements"
OBS0552,1859-12-03,1859,12,winter,42.27,65.56,0.113,0.204,0.0907,MAP007,Sister Kalma,12,theodolite,clear,0,False,none,0.0,0.53,"Soft ground, footprints sink deep"
OBS0553,1859-12-03,1859,12,winter,71.62,58.08,0.244,0.291,0.0473,MAP011,Old Tunney,40,theodolite,clear,485,True,W,1.9,0.92,"Soft ground, footprints sink deep; boundary appears to have shifted since last survey"
OBS0554,1859-12-02,1859,12,winter,22.64,51.77,0.757,0.782,0.0251,MAP004,The Pickbox Man,35,theodolite,fog,1825,True,E,2.6,0.3,Mostly firm ground with soft patches; visibility poor; boundary appears to have shifted since last survey
OBS0555,1859-12-14,1859,12,winter,51.17,21.97,0.56,0.545,-0.0146,MAP004,The Pickbox Man,35,theodolite,clear,60,True,N,1.6,0.81,"Transition zone, patchy stability; boundary appears to have shifted since last survey"
OBS0556,1859-12-17,1859,12,winter,42.9,89.32,1.0,1.0,-0.0,MAP011,Old Tunney,40,theodolite,clear,635,False,none,0.0,0.87,"Solid ground, safe for building"
OBS0557,1860-01-02,1860,1,winter,33.71,34.24,0.325,0.33,0.0056,MAP004,The Pickbox Man,35,theodolite,clear,125,True,E,2.1,0.81,"Soft ground, footprints sink deep; boundary appears to have shifted since last survey"
OBS0558,1860-01-20,1860,1,winter,47.19,72.42,0.511,0.435,-0.0764,MAP004,The Pickbox Man,35,theodolite,fog,1065,False,none,0.0,0.33,"Transition zone, patchy stability; visibility poor"
OBS0559,1860-01-27,1860,1,winter,54.04,23.86,0.371,0.396,0.0245,MAP011,Old Tunney,40,theodolite,clear,855,True,N,4.4,0.89,"Soft ground, footprints sink deep; boundary appears to have shifted since last survey"
OBS0560,1860-02-06,1860,2,winter,25.47,61.05,0.366,0.516,0.1491,MAP007,Sister Kalma,12,theodolite,rain,335,False,none,0.0,0.4,"Transition zone, patchy stability; rain affecting measurements"
OBS0561,1860-02-03,1860,2,winter,29.75,59.79,0.11,0.139,0.0287,MAP001,Ferrick Mol,22,theodolite,clear,1125,True,E,1.9,0.74,"Ground feels unsafe, densmuck visible; boundary appears to have shifted since last survey"
OBS0562,1860-02-10,1860,2,winter,54.42,17.13,0.819,0.84,0.0206,MAP001,Ferrick Mol,22,theodolite,clear,1065,True,N,1.5,0.76,"Solid ground, safe for building; boundary appears to have shifted since last survey"
OBS0563,1860-02-21,1860,2,winter,74.15,58.21,0.345,0.299,-0.0463,MAP011,Old Tunney,40,theodolite,fog,1645,True,W,7.5,0.28,"Soft ground, footprints sink deep; visibility poor; boundary appears to have shifted since last survey"
OBS0564,1860-02-26,1860,2,winter,30.41,62.38,0.116,0.139,0.0229,MAP015,Missus Hollow,28,theodolite,overcast,305,False,none,0.0,0.69,"Ground feels unsafe, densmuck visible"
OBS0565,1860-03-21,1860,3,spring,62.41,72.68,0.436,0.329,-0.1069,MAP015,Missus Hollow,28,theodolite,rain,610,True,S,8.0,0.32,"Soft ground, footprints sink deep; rain affecting measurements; boundary appears to have shifted since last survey; conditions made precise measurement difficult"
OBS0566,1860-03-06,1860,3,spring,49.83,74.46,0.554,0.563,0.009,MAP004,The Pickbox Man,35,theodolite,clear,2980,True,S,7.0,0.77,"Transition zone, patchy stability; boundary appears to have shifted since last survey"
OBS0567,1860-03-18,1860,3,spring,38.13,79.1,1.0,1.0,0.0,MAP001,Ferrick Mol,22,theodolite,overcast,305,False,none,0.0,0.62,"Solid ground, safe for building"
OBS0568,1860-04-09,1860,4,spring,58.86,74.96,0.515,0.534,0.0191,MAP015,Missus Hollow,28,theodolite,clear,455,True,S,3.3,0.77,"Transition zone, patchy stability; boundary appears to have shifted since last survey"
OBS0569,1860-04-17,1860,4,spring,50.72,68.85,0.146,0.138,-0.0081,MAP002,Young Bastian,3,measuring_rod,clear,915,True,S,4.2,0.55,"Ground feels unsafe, densmuck visible; boundary appears to have shifted since last survey"
OBS0570,1860-05-10,1860,5,spring,79.1,64.45,0.917,0.881,-0.0363,MAP004,The Pickbox Man,35,theodolite,rain,1250,False,none,0.0,0.48,"Solid ground, safe for building; rain affecting measurements"
OBS0571,1860-05-22,1860,5,spring,57.37,30.28,0.131,0.16,0.0285,MAP011,Old Tunney,40,theodolite,clear,550,True,S,1.0,0.93,"Ground feels unsafe, densmuck visible; boundary appears to have shifted since last survey"
OBS0572,1860-05-13,1860,5,spring,61.99,36.14,0.194,0.18,-0.0138,MAP004,The Pickbox Man,35,theodolite,clear,945,False,none,0.0,0.85,"Ground feels unsafe, densmuck visible"
OBS0573,1860-05-13,1860,5,spring,71.65,33.95,0.882,0.868,-0.0133,MAP011,Old Tunney,40,theodolite,clear,885,True,E,1.1,0.91,"Solid ground, safe for building; boundary appears to have shifted since last survey"
OBS0574,1860-06-01,1860,6,summer,54.5,16.97,0.889,0.791,-0.0984,MAP004,The Pickbox Man,35,theodolite,rain,120,True,S,3.5,0.52,Mostly firm ground with soft patches; rain affecting measurements; boundary appears to have shifted since last survey
OBS0575,1860-07-04,1860,7,summer,47.42,59.79,0.0,0.026,0.0256,MAP004,The Pickbox Man,35,theodolite,rain,425,False,none,0.0,0.41,"Ground feels unsafe, densmuck visible; rain affecting measurements"
OBS0576,1860-07-22,1860,7,summer,63.99,41.07,0.193,0.177,-0.0157,MAP011,Old Tunney,40,theodolite,clear,2130,True,W,1.2,0.85,"Ground feels unsafe, densmuck visible; boundary appears to have shifted since last survey"
OBS0577,1860-07-21,1860,7,summer,79.14,64.52,0.919,0.867,-0.0523,MAP003,Corra Venst,15,theodolite,clear,60,False,none,0.0,0.68,"Solid ground, safe for building"
OBS0578,1860-08-07,1860,8,summer,74.42,78.32,1.0,1.0,0.0,MAP009,Marga Denside,18,theodolite,overcast,365,False,none,0.0,0.64,"Solid ground, safe for building"
OBS0579,1860-08-14,1860,8,summer,45.88,70.86,0.452,0.472,0.02,MAP015,Missus Hollow,28,theodolite,overcast,365,False,none,0.0,0.61,"Transition zone, patchy stability"
OBS0580,1860-09-07,1860,9,autumn,66.74,42.09,0.243,0.345,0.1016,MAP011,Old Tunney,40,theodolite,fog,940,True,E,2.4,0.29,"Soft ground, footprints sink deep; visibility poor; boundary appears to have shifted since last survey; conditions made precise measurement difficult"
OBS0581,1860-09-01,1860,9,autumn,26.72,47.87,0.543,0.568,0.0247,MAP011,Old Tunney,40,theodolite,fog,4955,True,E,2.9,0.39,"Transition zone, patchy stability; visibility poor; boundary appears to have shifted since last survey"
OBS0582,1860-09-24,1860,9,autumn,49.3,18.69,0.829,0.791,-0.0384,MAP015,Missus Hollow,28,theodolite,overcast,455,True,N,1.3,0.69,Mostly firm ground with soft patches; boundary appears to have shifted since last survey
OBS0583,1860-10-26,1860,10,autumn,47.87,72.81,0.563,0.492,-0.0704,MAP006,Drogan Pol,5,pacing,overcast,1580,True,S,4.7,0.48,"Transition zone, patchy stability; boundary appears to have shifted since last survey"
OBS0584,1860-10-22,1860,10,autumn,77.74,41.64,0.866,0.987,0.121,MAP015,Missus Hollow,28,theodolite,fog,1975,True,W,1.7,0.31,"Solid ground, safe for building; visibility poor; boundary appears to have shifted since last survey; conditions made precise measurement difficult"
OBS0585,1860-10-09,1860,10,autumn,74.11,58.01,0.423,0.406,-0.0171,MAP001,Ferrick Mol,22,theodolite,clear,240,True,E,3.9,0.78,"Transition zone, patchy stability; boundary appears to have shifted since last survey"
OBS0586,1860-10-12,1860,10,autumn,58.63,74.69,0.581,0.601,0.0204,MAP009,Marga Denside,18,theodolite,overcast,180,True,N,3.3,0.52,Mostly firm ground with soft patches; boundary appears to have shifted since last survey
OBS0587,1860-11-06,1860,11,autumn,31.27,29.74,0.718,0.69,-0.028,MAP003,Corra Venst,15,theodolite,clear,2525,True,N,4.1,0.66,Mostly firm ground with soft patches; boundary appears to have shifted since last survey
OBS0588,1860-11-26,1860,11,autumn,44.76,61.76,0.0,0.675,0.6749,MAP008,Hoff the Younger,2,pacing,rain,1155,False,none,0.0,0.27,Mostly firm ground with soft patches; rain affecting measurements
OBS0589,1860-11-08,1860,11,autumn,30.32,62.5,0.146,0.111,-0.0349,MAP011,Old Tunney,40,theodolite,overcast,270,True,W,1.5,0.74,"Ground feels unsafe, densmuck visible; boundary appears to have shifted since last survey"
OBS0590,1860-12-25,1860,12,winter,31.58,42.6,0.208,0.21,0.0024,MAP004,The Pickbox Man,35,theodolite,overcast,790,True,E,2.1,0.61,"Soft ground, footprints sink deep; boundary appears to have shifted since last survey"
