sale_id,creature_id,creature_name,category,danger_rating,rarity_rating,condition,year,week,seller_reputation,buyer_type,destination,quantity,price_per_unit,total_price
SALE-00372,CR011,Cave Moth,insect,0,2,fair,1851,25,0.475,senator,Senate Zoological,3,3.94,11.82
SALE-00871,CR013,Quarry Toad,amphibian,2,3,fair,1851,25,0.986,display,Capital Display,1,19.66,19.66
SALE-01637,CR003,Granite Wren,bird,1,2,good,1851,25,0.872,display,Capital Display,2,16.38,32.76
SALE-01916,CR006,Glass Beetle,insect,2,6,good,1851,25,0.7,archivist,Capital Archives,1,156.62,156.62
SALE-00312,CR014,Densmuck Crawler,arthropod,4,5,good,1851,26,0.898,collector,Scholar Study,1,111.85,111.85
SALE-00910,CR007,Yeller Bird,bird,0,3,fair,1851,26,0.857,unknown,Scholar Study,1,36.97,36.97
SALE-00919,CR004,Swamp Hornet,insect,4,1,good,1851,26,0.845,unknown,Capital Display,4,3.37,13.48
SALE-00947,CR003,Granite Wren,bird,1,2,damaged,1851,26,0.631,trader,Miasto Market,1,6.07,6.07
SALE-00956,CR015,Golden Amalgam Snail,mollusk,0,9,damaged,1851,26,0.842,scholar,Scholar Study,1,214.17,214.17
SALE-01084,CR004,Swamp Hornet,insect,4,1,good,1851,26,0.88,collector,Capital Archives,1,4.21,4.21
SALE-01288,CR012,Tunnel Eel,fish,3,4,fair,1851,26,0.839,senator,Private Collection,1,32.24,32.24
SALE-00384,CR005,Marsh Stalker,reptile,6,5,fair,1851,27,0.889,scholar,Scholar Study,1,114.95,114.95
SALE-00868,CR003,Granite Wren,bird,1,2,damaged,1851,27,0.775,trader,Miasto Market,3,7.95,23.85
SALE-00358,CR010,Grimslew,mammal,7,7,fair,1851,28,0.713,unknown,Capital Archives,1,256.63,256.63
SALE-00501,CR001,Leatherback Burrower,bird,3,4,fair,1851,28,0.834,trader,Miasto Market,1,13.61,13.61
SALE-00514,CR012,Tunnel Eel,fish,3,4,fair,1851,28,0.638,unknown,Capital Archives,2,36.12,72.24
SALE-00807,CR007,Yeller Bird,bird,0,3,fair,1851,28,0.376,collector,Senate Zoological,1,73.72,73.72
SALE-00875,CR013,Quarry Toad,amphibian,2,3,damaged,1851,29,0.834,archivist,Capital Archives,4,6.41,25.64
SALE-00928,CR004,Swamp Hornet,insect,4,1,good,1851,29,0.968,archivist,Capital Archives,4,2.97,11.88
SALE-01298,CR011,Cave Moth,insect,0,2,fair,1851,29,0.948,scholar,Scholar Study,4,5.91,23.64
SALE-01468,CR012,Tunnel Eel,fish,3,4,damaged,1851,29,0.627,trader,Miasto Market,2,8.84,17.68
SALE-01938,CR001,Leatherback Burrower,bird,3,4,damaged,1851,29,0.742,display,Capital Display,1,10.61,10.61
SALE-00315,CR002,Stone Spine Lizard,reptile,5,7,good,1851,31,0.403,unknown,Capital Display,1,67.72,67.72
SALE-00786,CR007,Yeller Bird,bird,0,3,pristine,1851,31,0.649,archivist,Capital Archives,1,52.96,52.96
SALE-01081,CR004,Swamp Hornet,insect,4,1,good,1851,31,0.718,archivist,Capital Archives,1,3.94,3.94
SALE-01331,CR011,Cave Moth,insect,0,2,fair,1851,31,0.875,collector,Miasto Market,1,7.8,7.8
SALE-00095,CR002,Stone Spine Lizard,reptile,5,7,good,1851,32,0.449,archivist,Capital Archives,1,167.21,167.21
SALE-00332,CR007,Yeller Bird,bird,0,3,partial,1851,32,0.71,archivist,Capital Archives,1,12.01,12.01
SALE-00974,CR005,Marsh Stalker,reptile,6,5,fair,1851,32,0.753,senator,Senate Zoological,1,107.21,107.21
SALE-00653,CR011,Cave Moth,insect,0,2,fair,1851,33,0.707,unknown,Capital Archives,2,6.38,12.76
SALE-00754,CR008,Wharver,mammal,8,6,partial,1851,33,0.79,archivist,Capital Archives,1,36.24,36.24
SALE-01540,CR007,Yeller Bird,bird,0,3,partial,1851,33,0.852,trader,Miasto Market,1,8.15,8.15
SALE-00700,CR006,Glass Beetle,insect,2,6,fair,1851,34,0.757,scholar,Scholar Study,1,86.39,86.39
SALE-01053,CR002,Stone Spine Lizard,reptile,5,7,fair,1851,34,0.729,trader,Miasto Market,1,59.49,59.49
SALE-00031,CR010,Grimslew,mammal,7,7,fair,1851,35,0.612,display,Capital Display,1,76.5,76.5
SALE-00736,CR011,Cave Moth,insect,0,2,good,1851,35,0.553,trader,Miasto Market,1,8.05,8.05
SALE-01600,CR003,Granite Wren,bird,1,2,pristine,1851,35,0.715,scholar,Scholar Study,1,14.91,14.91
SALE-00404,CR006,Glass Beetle,insect,2,6,good,1851,36,0.647,scholar,Scholar Study,1,189.54,189.54
SALE-00898,CR008,Wharver,mammal,8,6,damaged,1851,36,0.882,trader,Miasto Market,1,222.78,222.78
SALE-00980,CR013,Quarry Toad,amphibian,2,3,fair,1851,36,0.698,senator,Senate Zoological,1,30.6,30.6
SALE-00081,CR001,Leatherback Burrower,bird,3,4,partial,1851,37,0.578,collector,Senate Zoological,1,4.09,4.09
SALE-00618,CR003,Granite Wren,bird,1,2,fair,1851,37,0.535,unknown,Scholar Study,1,10.49,10.49
SALE-00773,CR005,Marsh Stalker,reptile,6,5,damaged,1851,37,0.836,senator,Private Collection,1,98.7,98.7
SALE-01389,CR006,Glass Beetle,insect,2,6,damaged,1851,37,0.652,trader,Miasto Market,1,88.08,88.08
SALE-01683,CR014,Densmuck Crawler,arthropod,4,5,fair,1851,37,0.918,scholar,Scholar Study,1,35.49,35.49
SALE-00985,CR001,Leatherback Burrower,bird,3,4,good,1851,38,0.687,archivist,Capital Archives,1,23.6,23.6
SALE-01429,CR003,Granite Wren,bird,1,2,pristine,1851,38,0.597,archivist,Capital Archives,1,13.29,13.29
SALE-01821,CR003,Granite Wren,bird,1,2,good,1851,38,0.722,senator,Private Collection,2,12.49,24.98
SALE-00210,CR006,Glass Beetle,insect,2,6,good,1851,39,0.854,collector,Unknown,1,55.29,55.29
SALE-00478,CR004,Swamp Hornet,insect,4,1,partial,1851,39,0.681,display,Capital Display,2,1.0,2.0
SALE-00820,CR011,Cave Moth,insect,0,2,damaged,1851,39,0.805,display,Capital Display,4,3.13,12.52
SALE-01163,CR001,Leatherback Burrower,bird,3,4,damaged,1851,39,0.915,collector,Capital Archives,1,6.52,6.52
SALE-01315,CR006,Glass Beetle,insect,2,6,fair,1851,39,0.847,scholar,Scholar Study,1,102.27,102.27
SALE-01567,CR014,Densmuck Crawler,arthropod,4,5,damaged,1851,39,0.712,display,Capital Display,1,24.38,24.38
SALE-00145,CR012,Tunnel Eel,fish,3,4,fair,1851,40,0.859,trader,Miasto Market,1,26.31,26.31
SALE-00741,CR006,Glass Beetle,insect,2,6,good,1851,40,0.398,trader,Miasto Market,1,46.71,46.71
SALE-01459,CR011,Cave Moth,insect,0,2,good,1851,40,0.873,archivist,Capital Archives,2,8.51,17.02
SALE-00365,CR007,Yeller Bird,bird,0,3,good,1851,41,0.794,collector,Scholar Study,2,51.82,103.64
SALE-00536,CR010,Grimslew,mammal,7,7,good,1851,41,0.903,unknown,Unknown,1,222.09,222.09
SALE-00626,CR006,Glass Beetle,insect,2,6,pristine,1851,41,0.912,trader,Miasto Market,1,100.84,100.84
SALE-01090,CR003,Granite Wren,bird,1,2,pristine,1851,41,0.416,senator,Private Collection,2,29.2,58.4
SALE-01303,CR003,Granite Wren,bird,1,2,good,1851,41,0.954,trader,Miasto Market,1,14.4,14.4
SALE-01844,CR004,Swamp Hornet,insect,4,1,damaged,1851,41,0.895,collector,Miasto Market,4,1.28,5.12
SALE-00725,CR008,Wharver,mammal,8,6,good,1851,42,0.579,senator,Senate Zoological,2,615.08,1230.16
SALE-00742,CR012,Tunnel Eel,fish,3,4,fair,1851,42,0.759,scholar,Scholar Study,1,39.87,39.87
SALE-00495,CR002,Stone Spine Lizard,reptile,5,7,pristine,1851,43,0.532,unknown,Private Collection,1,189.79,189.79
SALE-00552,CR012,Tunnel Eel,fish,3,4,damaged,1851,43,0.839,senator,Private Collection,1,28.36,28.36
SALE-01252,CR001,Leatherback Burrower,bird,3,4,partial,1851,43,0.552,display,Capital Display,2,5.54,11.08
SALE-00014,CR006,Glass Beetle,insect,2,6,fair,1851,44,0.82,unknown,Private Collection,1,105.89,105.89
SALE-00075,CR004,Swamp Hornet,insect,4,1,partial,1851,44,0.459,scholar,Scholar Study,3,1.0,3.0
SALE-00353,CR014,Densmuck Crawler,arthropod,4,5,fair,1851,44,0.652,unknown,Capital Archives,1,55.43,55.43
SALE-00675,CR006,Glass Beetle,insect,2,6,partial,1851,44,0.579,scholar,Scholar Study,1,16.14,16.14
SALE-00886,CR004,Swamp Hornet,insect,4,1,damaged,1851,44,0.536,collector,Scholar Study,2,1.93,3.86
SALE-01013,CR001,Leatherback Burrower,bird,3,4,pristine,1851,44,0.649,unknown,Scholar Study,1,23.62,23.62
SALE-01421,CR001,Leatherback Burrower,bird,3,4,damaged,1851,44,0.512,display,Capital Display,1,6.48,6.48
SALE-00209,CR014,Densmuck Crawler,arthropod,4,5,fair,1851,45,0.854,senator,Private Collection,1,137.22,137.22
SALE-00522,CR007,Yeller Bird,bird,0,3,pristine,1851,45,0.912,display,Capital Display,2,110.61,221.22
SALE-00624,CR010,Grimslew,mammal,7,7,pristine,1851,45,0.682,scholar,Scholar Study,1,86.81,86.81
SALE-00830,CR006,Glass Beetle,insect,2,6,fair,1851,45,0.85,trader,Miasto Market,1,81.29,81.29
SALE-00905,CR014,Densmuck Crawler,arthropod,4,5,pristine,1851,45,0.452,unknown,Unknown,1,82.2,82.2
SALE-01276,CR009,Stakdur,reptile,9,8,damaged,1851,45,0.677,archivist,Capital Archives,1,75.1,75.1
SALE-01678,CR015,Golden Amalgam Snail,mollusk,0,9,fair,1851,45,0.777,unknown,Capital Archives,2,1544.16,3088.32
SALE-01536,CR012,Tunnel Eel,fish,3,4,damaged,1851,46,0.832,trader,Miasto Market,1,20.74,20.74
SALE-00006,CR012,Tunnel Eel,fish,3,4,fair,1851,47,0.431,scholar,Scholar Study,1,9.47,9.47
SALE-00054,CR008,Wharver,mammal,8,6,damaged,1851,47,0.307,unknown,Capital Archives,1,73.28,73.28
SALE-00492,CR001,Leatherback Burrower,bird,3,4,damaged,1851,47,0.571,collector,Senate Zoological,2,9.1,18.2
SALE-00927,CR013,Quarry Toad,amphibian,2,3,damaged,1851,48,0.647,display,Capital Display,2,20.18,40.36
SALE-01297,CR013,Quarry Toad,amphibian,2,3,damaged,1851,48,0.789,display,Capital Display,1,12.38,12.38
SALE-01980,CR005,Marsh Stalker,reptile,6,5,damaged,1851,48,0.805,collector,Unknown,1,126.77,126.77
SALE-01004,CR002,Stone Spine Lizard,reptile,5,7,good,1851,49,0.752,archivist,Capital Archives,1,425.89,425.89
SALE-01198,CR006,Glass Beetle,insect,2,6,good,1851,49,0.799,scholar,Scholar Study,2,152.57,305.14
SALE-01362,CR010,Grimslew,mammal,7,7,damaged,1851,49,0.871,trader,Miasto Market,1,52.78,52.78
SALE-01820,CR004,Swamp Hornet,insect,4,1,good,1851,49,0.648,trader,Miasto Market,2,3.66,7.32
SALE-01829,CR013,Quarry Toad,amphibian,2,3,partial,1851,49,0.689,collector,Capital Display,3,3.04,9.12
SALE-01954,CR011,Cave Moth,insect,0,2,partial,1851,49,0.481,collector,Miasto Market,1,1.85,1.85
SALE-00032,CR010,Grimslew,mammal,7,7,good,1851,51,0.928,senator,Private Collection,1,323.35,323.35
SALE-01142,CR014,Densmuck Crawler,arthropod,4,5,pristine,1851,51,0.851,trader,Miasto Market,1,113.19,113.19
SALE-01169,CR005,Marsh Stalker,reptile,6,5,good,1851,52,0.453,archivist,Capital Archives,1,349.81,349.81
SALE-01073,CR004,Swamp Hornet,insect,4,1,fair,1852,1,0.743,display,Capital Display,1,2.86,2.86
SALE-01601,CR002,Stone Spine Lizard,reptile,5,7,good,1852,1,0.752,archivist,Capital Archives,1,191.31,191.31
SALE-01852,CR013,Quarry Toad,amphibian,2,3,pristine,1852,1,0.143,senator,Private Collection,4,49.03,196.12
SALE-00391,CR003,Granite Wren,bird,1,2,good,1852,2,0.632,trader,Miasto Market,1,24.93,24.93
SALE-00451,CR012,Tunnel Eel,fish,3,4,damaged,1852,2,0.506,senator,Senate Zoological,1,30.24,30.24
SALE-00480,CR004,Swamp Hornet,insect,4,1,partial,1852,2,0.661,unknown,Capital Display,2,1.0,2.0
SALE-01030,CR011,Cave Moth,insect,0,2,partial,1852,2,0.513,trader,Miasto Market,1,1.74,1.74
SALE-01383,CR011,Cave Moth,insect,0,2,fair,1852,2,0.553,trader,Miasto Market,2,8.25,16.5
SALE-00182,CR011,Cave Moth,insect,0,2,damaged,1852,3,0.717,scholar,Scholar Study,2,5.26,10.52
SALE-00377,CR003,Granite Wren,bird,1,2,pristine,1852,3,0.644,display,Capital Display,2,19.04,38.08
SALE-00021,CR001,Leatherback Burrower,bird,3,4,fair,1852,4,0.707,archivist,Capital Archives,1,26.51,26.51
SALE-00186,CR011,Cave Moth,insect,0,2,good,1852,4,0.485,scholar,Scholar Study,2,9.44,18.88
SALE-00581,CR003,Granite Wren,bird,1,2,damaged,1852,4,0.661,collector,Senate Zoological,4,6.06,24.24
SALE-01009,CR006,Glass Beetle,insect,2,6,fair,1852,4,0.871,collector,Unknown,1,43.87,43.87
SALE-01128,CR013,Quarry Toad,amphibian,2,3,fair,1852,4,0.704,senator,Private Collection,2,29.41,58.82
SALE-01531,CR010,Grimslew,mammal,7,7,good,1852,4,0.751,scholar,Scholar Study,1,202.7,202.7
SALE-01881,CR011,Cave Moth,insect,0,2,fair,1852,4,0.811,archivist,Capital Archives,3,7.01,21.03
SALE-00147,CR011,Cave Moth,insect,0,2,fair,1852,5,0.634,trader,Miasto Market,1,3.34,3.34
SALE-00901,CR006,Glass Beetle,insect,2,6,good,1852,5,0.808,scholar,Scholar Study,2,149.52,299.04
SALE-01197,CR007,Yeller Bird,bird,0,3,fair,1852,5,0.632,archivist,Capital Archives,1,25.9,25.9
SALE-01868,CR014,Densmuck Crawler,arthropod,4,5,damaged,1852,5,0.861,archivist,Capital Archives,1,46.85,46.85
SALE-01927,CR013,Quarry Toad,amphibian,2,3,fair,1852,5,0.648,archivist,Capital Archives,1,24.02,24.02
SALE-01554,CR002,Stone Spine Lizard,reptile,5,7,fair,1852,7,0.784,trader,Miasto Market,1,272.02,272.02
SALE-00348,CR005,Marsh Stalker,reptile,6,5,damaged,1852,8,0.558,senator,Private Collection,1,107.97,107.97
SALE-00444,CR001,Leatherback Burrower,bird,3,4,fair,1852,8,0.767,trader,Miasto Market,1,10.58,10.58
SALE-00558,CR001,Leatherback Burrower,bird,3,4,fair,1852,8,0.89,display,Capital Display,1,15.68,15.68
SALE-00739,CR008,Wharver,mammal,8,6,good,1852,8,0.788,trader,Miasto Market,2,589.74,1179.48
SALE-00464,CR006,Glass Beetle,insect,2,6,good,1852,9,0.304,senator,Private Collection,1,117.5,117.5
SALE-01089,CR013,Quarry Toad,amphibian,2,3,good,1852,9,0.892,unknown,Capital Archives,1,68.23,68.23
SALE-01291,CR005,Marsh Stalker,reptile,6,5,partial,1852,9,0.788,collector,Private Collection,1,13.69,13.69
SALE-01772,CR004,Swamp Hornet,insect,4,1,fair,1852,9,0.692,senator,Senate Zoological,4,4.65,18.6
SALE-01853,CR005,Marsh Stalker,reptile,6,5,fair,1852,9,0.787,senator,Senate Zoological,1,124.63,124.63
SALE-01911,CR011,Cave Moth,insect,0,2,good,1852,9,0.361,collector,Private Collection,1,10.0,10.0
SALE-00294,CR005,Marsh Stalker,reptile,6,5,pristine,1852,10,0.444,archivist,Capital Archives,1,462.76,462.76
SALE-00355,CR003,Granite Wren,bird,1,2,fair,1852,10,0.415,collector,Private Collection,1,11.53,11.53
SALE-00600,CR011,Cave Moth,insect,0,2,fair,1852,10,0.799,senator,Senate Zoological,4,5.74,22.96
SALE-00098,CR011,Cave Moth,insect,0,2,fair,1852,11,0.632,collector,Senate Zoological,1,7.43,7.43
SALE-00299,CR008,Wharver,mammal,8,6,fair,1852,11,0.576,archivist,Capital Archives,1,380.69,380.69
SALE-00888,CR001,Leatherback Burrower,bird,3,4,partial,1852,11,0.855,unknown,Capital Display,2,5.91,11.82
SALE-01136,CR008,Wharver,mammal,8,6,partial,1852,11,0.777,archivist,Capital Archives,1,43.69,43.69
SALE-00036,CR004,Swamp Hornet,insect,4,1,fair,1852,12,0.813,scholar,Scholar Study,3,3.34,10.02
SALE-00395,CR009,Stakdur,reptile,9,8,fair,1852,12,0.601,unknown,Scholar Study,1,253.52,253.52
SALE-00804,CR008,Wharver,mammal,8,6,partial,1852,12,0.822,collector,Capital Display,1,26.0,26.0
SALE-00920,CR003,Granite Wren,bird,1,2,good,1852,12,0.945,collector,Miasto Market,1,31.65,31.65
SALE-00787,CR004,Swamp Hornet,insect,4,1,damaged,1852,13,0.6,senator,Senate Zoological,1,1.48,1.48
SALE-01797,CR003,Granite Wren,bird,1,2,pristine,1852,13,0.637,scholar,Scholar Study,1,23.12,23.12
SALE-00113,CR004,Swamp Hornet,insect,4,1,fair,1852,14,0.92,scholar,Scholar Study,3,2.84,8.52
SALE-00743,CR005,Marsh Stalker,reptile,6,5,partial,1852,14,0.976,trader,Miasto Market,1,26.49,26.49
SALE-01909,CR001,Leatherback Burrower,bird,3,4,pristine,1852,14,0.585,trader,Miasto Market,1,27.81,27.81
SALE-00124,CR003,Granite Wren,bird,1,2,fair,1852,15,0.949,display,Capital Display,1,20.23,20.23
SALE-00267,CR013,Quarry Toad,amphibian,2,3,good,1852,15,0.684,senator,Private Collection,2,37.61,75.22
SALE-00324,CR005,Marsh Stalker,reptile,6,5,fair,1852,15,0.777,display,Capital Display,1,131.05,131.05
SALE-00418,CR003,Granite Wren,bird,1,2,damaged,1852,15,0.95,archivist,Capital Archives,3,11.03,33.09
SALE-00799,CR015,Golden Amalgam Snail,mollusk,0,9,good,1852,15,0.733,trader,Miasto Market,1,1086.88,1086.88
SALE-01132,CR014,Densmuck Crawler,arthropod,4,5,good,1852,15,0.357,archivist,Capital Archives,1,101.11,101.11
SALE-01983,CR004,Swamp Hornet,insect,4,1,good,1852,15,0.689,unknown,Capital Archives,1,2.56,2.56
SALE-01994,CR008,Wharver,mammal,8,6,damaged,1852,15,0.944,archivist,Capital Archives,1,112.42,112.42
SALE-00608,CR011,Cave Moth,insect,0,2,fair,1852,16,0.307,display,Capital Display,1,6.72,6.72
SALE-00672,CR006,Glass Beetle,insect,2,6,fair,1852,16,0.308,senator,Senate Zoological,1,122.0,122.0
SALE-01287,CR005,Marsh Stalker,reptile,6,5,good,1852,16,0.499,collector,Senate Zoological,1,45.32,45.32
SALE-01399,CR007,Yeller Bird,bird,0,3,damaged,1852,17,0.767,trader,Miasto Market,1,16.28,16.28
SALE-01591,CR003,Granite Wren,bird,1,2,fair,1852,17,0.582,scholar,Scholar Study,1,29.04,29.04
SALE-00883,CR002,Stone Spine Lizard,reptile,5,7,fair,1852,18,0.776,scholar,Scholar Study,1,301.61,301.61
SALE-00977,CR008,Wharver,mammal,8,6,fair,1852,18,0.828,collector,Senate Zoological,2,494.99,989.98
SALE-01085,CR011,Cave Moth,insect,0,2,partial,1852,18,0.703,collector,Scholar Study,3,1.76,5.28
SALE-01236,CR014,Densmuck Crawler,arthropod,4,5,pristine,1852,18,0.763,collector,Capital Archives,1,125.23,125.23
SALE-00207,CR003,Granite Wren,bird,1,2,partial,1852,19,0.641,unknown,Scholar Study,1,5.23,5.23
SALE-00639,CR004,Swamp Hornet,insect,4,1,damaged,1852,19,0.922,scholar,Scholar Study,1,2.32,2.32
SALE-01027,CR007,Yeller Bird,bird,0,3,good,1852,19,0.537,archivist,Capital Archives,1,34.7,34.7
SALE-01271,CR013,Quarry Toad,amphibian,2,3,damaged,1852,19,0.37,archivist,Capital Archives,1,16.6,16.6
SALE-01626,CR003,Granite Wren,bird,1,2,good,1852,19,0.934,scholar,Scholar Study,1,19.12,19.12
SALE-01790,CR011,Cave Moth,insect,0,2,damaged,1852,19,0.567,senator,Senate Zoological,3,2.52,7.56
SALE-00193,CR010,Grimslew,mammal,7,7,damaged,1852,20,0.918,trader,Miasto Market,1,114.56,114.56
SALE-00749,CR014,Densmuck Crawler,arthropod,4,5,fair,1852,20,0.623,senator,Private Collection,1,102.33,102.33
SALE-01360,CR012,Tunnel Eel,fish,3,4,good,1852,20,0.665,unknown,Capital Archives,1,24.06,24.06
SALE-01377,CR004,Swamp Hornet,insect,4,1,fair,1852,20,0.667,collector,Capital Archives,2,3.8,7.6
SALE-01992,CR013,Quarry Toad,amphibian,2,3,good,1852,20,0.928,collector,Senate Zoological,1,34.47,34.47
SALE-00902,CR013,Quarry Toad,amphibian,2,3,fair,1852,21,0.949,archivist,Capital Archives,1,26.67,26.67
SALE-00942,CR012,Tunnel Eel,fish,3,4,good,1852,22,0.456,collector,Unknown,1,22.22,22.22
SALE-01055,CR001,Leatherback Burrower,bird,3,4,fair,1852,22,0.864,unknown,Private Collection,1,40.28,40.28
SALE-01641,CR006,Glass Beetle,insect,2,6,pristine,1852,22,0.562,collector,Private Collection,1,106.68,106.68
SALE-00680,CR012,Tunnel Eel,fish,3,4,partial,1852,23,0.728,unknown,Private Collection,1,11.36,11.36
SALE-01736,CR013,Quarry Toad,amphibian,2,3,partial,1852,23,0.588,collector,Capital Display,1,8.88,8.88
SALE-01116,CR011,Cave Moth,insect,0,2,good,1852,24,0.705,display,Capital Display,3,8.71,26.13
SALE-01920,CR007,Yeller Bird,bird,0,3,fair,1852,24,0.789,collector,Miasto Market,1,56.61,56.61
SALE-00220,CR011,Cave Moth,insect,0,2,good,1852,25,0.728,scholar,Scholar Study,2,8.87,17.74
SALE-01674,CR013,Quarry Toad,amphibian,2,3,fair,1852,25,0.833,trader,Miasto Market,4,9.65,38.6
SALE-01522,CR008,Wharver,mammal,8,6,good,1852,26,0.71,unknown,Scholar Study,1,95.17,95.17
SALE-01902,CR005,Marsh Stalker,reptile,6,5,damaged,1852,26,0.937,scholar,Scholar Study,2,36.76,73.52
SALE-00050,CR011,Cave Moth,insect,0,2,good,1852,27,0.749,senator,Senate Zoological,2,8.19,16.38
SALE-00482,CR003,Granite Wren,bird,1,2,fair,1852,27,0.698,archivist,Capital Archives,2,20.54,41.08
SALE-01759,CR005,Marsh Stalker,reptile,6,5,pristine,1852,27,0.739,archivist,Capital Archives,1,257.91,257.91
SALE-01951,CR005,Marsh Stalker,reptile,6,5,pristine,1852,27,0.785,scholar,Scholar Study,1,73.08,73.08
SALE-00731,CR007,Yeller Bird,bird,0,3,good,1852,28,0.97,senator,Senate Zoological,1,44.59,44.59
SALE-01038,CR013,Quarry Toad,amphibian,2,3,fair,1852,28,0.908,display,Capital Display,5,22.75,113.75
SALE-01095,CR001,Leatherback Burrower,bird,3,4,fair,1852,28,0.427,archivist,Capital Archives,1,35.77,35.77
SALE-01698,CR013,Quarry Toad,amphibian,2,3,good,1852,28,0.822,collector,Capital Display,3,25.69,77.07
SALE-01798,CR001,Leatherback Burrower,bird,3,4,pristine,1852,28,0.603,unknown,Miasto Market,2,26.72,53.44
SALE-01907,CR004,Swamp Hornet,insect,4,1,fair,1852,28,0.825,archivist,Capital Archives,2,3.47,6.94
SALE-00774,CR003,Granite Wren,bird,1,2,good,1852,29,0.912,unknown,Private Collection,1,28.05,28.05
SALE-01177,CR005,Marsh Stalker,reptile,6,5,damaged,1852,29,0.772,trader,Miasto Market,1,70.31,70.31
SALE-00137,CR013,Quarry Toad,amphibian,2,3,damaged,1852,30,0.505,collector,Capital Display,1,18.0,18.0
SALE-00316,CR011,Cave Moth,insect,0,2,fair,1852,30,0.833,trader,Miasto Market,2,3.51,7.02
SALE-00494,CR002,Stone Spine Lizard,reptile,5,7,pristine,1852,30,0.595,unknown,Capital Display,1,325.38,325.38
SALE-01135,CR011,Cave Moth,insect,0,2,good,1852,30,0.604,collector,Miasto Market,3,5.34,16.02
SALE-00582,CR006,Glass Beetle,insect,2,6,partial,1852,31,0.739,senator,Senate Zoological,1,25.52,25.52
SALE-01722,CR004,Swamp Hornet,insect,4,1,fair,1852,31,0.819,scholar,Scholar Study,2,3.71,7.42
SALE-01805,CR003,Granite Wren,bird,1,2,fair,1852,31,0.656,unknown,Miasto Market,3,20.03,60.09
SALE-00073,CR015,Golden Amalgam Snail,mollusk,0,9,fair,1852,32,0.95,collector,Capital Display,1,426.66,426.66
SALE-00174,CR003,Granite Wren,bird,1,2,damaged,1852,32,0.766,unknown,Capital Archives,1,13.61,13.61
SALE-01405,CR006,Glass Beetle,insect,2,6,partial,1852,32,0.747,archivist,Capital Archives,1,13.65,13.65
SALE-00345,CR007,Yeller Bird,bird,0,3,good,1852,33,0.955,collector,Private Collection,1,26.06,26.06
SALE-00630,CR006,Glass Beetle,insect,2,6,fair,1852,33,0.85,scholar,Scholar Study,1,153.26,153.26
SALE-01644,CR001,Leatherback Burrower,bird,3,4,pristine,1852,33,0.764,scholar,Scholar Study,1,28.01,28.01
SALE-01102,CR011,Cave Moth,insect,0,2,partial,1852,34,0.378,trader,Miasto Market,1,1.36,1.36
SALE-01229,CR012,Tunnel Eel,fish,3,4,partial,1852,34,0.687,unknown,Scholar Study,1,5.94,5.94
SALE-00747,CR008,Wharver,mammal,8,6,partial,1852,35,0.938,archivist,Capital Archives,1,90.29,90.29
SALE-01228,CR007,Yeller Bird,bird,0,3,fair,1852,35,0.651,scholar,Scholar Study,2,27.71,55.42
SALE-01415,CR002,Stone Spine Lizard,reptile,5,7,fair,1852,35,0.67,senator,Private Collection,1,357.01,357.01
